id,name,email,phone,address,hours,url,website,mission_statement,adoption,social_media,photos,distance,_links
IL980,Waggin' Tails Rescue Inc,waggintailsrescueil@gmail.com,,"{'address1': None, 'address2': None, 'city': 'Woodstock', 'state': 'IL', 'postcode': '60098', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/woodstock/waggin-tails-rescue-inc-il980/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://waggintailsrescutil.org,"Waggin’ Tails Rescue, Inc. is an all breed and age, foster based dog rescue. Our goal is to provide homeless...","{'policy': None, 'url': 'https://airtable.com/shrRXbsIvbdWn6uRe'}","{'facebook': 'https://www.facebook.com/waggintailsrescueil', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}",[],83.7511,"{'self': {'href': '/v2/organizations/il980'}, 'animals': {'href': '/v2/animals?organization=il980'}}"
IL209,Hooved Animal Humane Society,info@hahs.org,(815) 337-5563,"{'address1': None, 'address2': None, 'city': 'Woodstock', 'state': 'IL', 'postcode': '60098', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/woodstock/hooved-animal-humane-society-il209/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://hahs.org,"The Hooved Animal Humane Society (HAHS) is a non-profit 501(c)(3) organization, founded in 1971 by six concerned and committed citizens....","{'policy': 'Our adoption approval process generally takes 1-3 weeks; the first step is completing our online application and providing us the...', 'url': 'https://hahs.org/adopt-or-foster-animal-application/'}","{'facebook': 'https://www.facebook.com/hoovedanimals', 'twitter': None, 'youtube': None, 'instagram': 'https://www.instagram.com/hahs_rescue', 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30133/2/?bust=1658170565&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30133/2/?bust=1658170565&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30133/2/?bust=1658170565&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30133/2/?bust=1658170565'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30133/1/?bust=1511946278&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30133/1/?bust=1511946278&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30133/1/?bust=1511946278&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30133/1/?bust=1511946278'}]",83.7511,"{'self': {'href': '/v2/organizations/il209'}, 'animals': {'href': '/v2/animals?organization=il209'}}"
IL888,Happy Tails Animal Sanctuary,happytailsanimalsanctuary@gmail.com,(815) 345-4646,"{'address1': None, 'address2': None, 'city': 'Woodstock', 'state': 'IL', 'postcode': '60098', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/woodstock/happy-tails-animal-sanctuary-il888/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://www.htasinc.org,,"{'policy': None, 'url': None}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}",[],83.7621,"{'self': {'href': '/v2/organizations/il888'}, 'animals': {'href': '/v2/animals?organization=il888'}}"
IL130,Helping Paws Animal Shelter,info@helpingpaws.net,(815) 338-4400,"{'address1': '2500 Harding Lane', 'address2': None, 'city': 'Woodstock', 'state': 'IL', 'postcode': '60098', 'country': 'US'}","{'monday': '12:00- 4:00', 'tuesday': '12:00- 7:00', 'wednesday': '12:00-4:00', 'thursday': '12:00- 7:00', 'friday': '12:00- 4:00', 'saturday': '12:00-4:00', 'sunday': '12:00-4:00'}",https://www.petfinder.com/member/us/il/woodstock/helping-paws-animal-shelter-il130/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://helpingpaws.net,"Helping Paws Animal Shelter’s mission is to provide shelter, food, medical care, and comfort to abandoned, neglected, and abused animals...","{'policy': 'Before you begin the process of adopting a new animal companion, take some time to think about the commitment you...', 'url': None}","{'facebook': 'https://www.facebook.com/HelpingPawsAnimalShelter', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30075/2/?bust=1651178175&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30075/2/?bust=1651178175&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30075/2/?bust=1651178175&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30075/2/?bust=1651178175'}]",83.7621,"{'self': {'href': '/v2/organizations/il130'}, 'animals': {'href': '/v2/animals?organization=il130'}}"
IL904,Grundy County Animal Control,,(815) 942-9214,"{'address1': None, 'address2': None, 'city': 'Morris', 'state': 'IL', 'postcode': '60450', 'country': 'US'}","{'monday': '8:00am-4:00pm', 'tuesday': '8:00am-4:00pm', 'wednesday': '8:00am-4:00pm', 'thursday': '8:00am-4:00pm', 'friday': '8:00am-4:00pm', 'saturday': 'Closed', 'sunday': 'Closed'}",https://www.petfinder.com/member/us/il/morris/grundy-county-animal-control-il904/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://www.grundyco.org/animal-control/,,"{'policy': None, 'url': None}","{'facebook': 'http://facebook.com/grundycountyanimalcontrol', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48299/1/?bust=1529589895&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48299/1/?bust=1529589895&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48299/1/?bust=1529589895&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48299/1/?bust=1529589895'}]",84.3402,"{'self': {'href': '/v2/organizations/il904'}, 'animals': {'href': '/v2/animals?organization=il904'}}"
IL717,"All Those Left Behind Animal Rescue, Inc.",atlbrescue@gmail.com,,"{'address1': 'P.O. Box 363', 'address2': None, 'city': 'Morris', 'state': 'IL', 'postcode': '60450', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/morris/all-those-left-behind-animal-rescue-inc-il717/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,,"Every member of our rescue is a volunteer donating their time and efforts for one main cause, &quot;to rescue all...","{'policy': 'Adoption Process &amp; Requirements\r\n\r\n\r\n\tMost adoptions take between 3-14 days from the date we receive your completed adoption application. All...', 'url': None}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42449/1/?bust=1511947022&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42449/1/?bust=1511947022&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42449/1/?bust=1511947022&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42449/1/?bust=1511947022'}]",84.3763,"{'self': {'href': '/v2/organizations/il717'}, 'animals': {'href': '/v2/animals?organization=il717'}}"
IL256,Kankakee County Humane Foundation,k3humanefoundation@gmail.com,(815) 933-5999,"{'address1': '2214 S STATE ROUTE 1', 'address2': None, 'city': 'St. Anne', 'state': 'IL', 'postcode': '60964', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/st-anne/kankakee-county-humane-foundation-il256/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://www.k3humanefoundation.org,,"{'policy': 'In order to visit the shelter you must have a pre-approved application on file, as we are not accommodating walk-in...', 'url': 'http://www.k3humanefoundation.org/adopt'}","{'facebook': 'http://www.facebook.com/k3chf', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30164/1/?bust=1618081713&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30164/1/?bust=1618081713&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30164/1/?bust=1618081713&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30164/1/?bust=1618081713'}]",84.7095,"{'self': {'href': '/v2/organizations/il256'}, 'animals': {'href': '/v2/animals?organization=il256'}}"
WI229,Angels Paws,mom4ladybug@yahoo.com,(262) 496-2418,"{'address1': None, 'address2': None, 'city': 'Kenosha', 'state': 'WI', 'postcode': '53140', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/wi/kenosha/angels-paws-wi229/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,,,"{'policy': None, 'url': None}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}",[],85.2646,"{'self': {'href': '/v2/organizations/wi229'}, 'animals': {'href': '/v2/animals?organization=wi229'}}"
WI542,Biggie Paws Rescue,biggiepawsrescue@gmail.com,,"{'address1': None, 'address2': None, 'city': 'Salem', 'state': 'WI', 'postcode': '53168', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/wi/salem/biggie-paws-rescue-wi542/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://biggiepawsrescue.org/,We Rescue All.....Big &amp; Small!!,"{'policy': None, 'url': 'https://service.sheltermanager.com/asmservice?account=gd2427&method=online_form_html&formid=32'}","{'facebook': 'https://www.facebook.com/biggiepawsrescue/', 'twitter': None, 'youtube': None, 'instagram': 'https://www.instagram.com/biggiepawsrescue/', 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50637/1/?bust=1605746988&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50637/1/?bust=1605746988&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50637/1/?bust=1605746988&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50637/1/?bust=1605746988'}]",87.0051,"{'self': {'href': '/v2/organizations/wi542'}, 'animals': {'href': '/v2/animals?organization=wi542'}}"
IL557,Island Dog Inc (IL557),isleofenchantment@gmail.com,,"{'address1': None, 'address2': None, 'city': 'Sycamore', 'state': 'IL', 'postcode': '60178', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/sycamore/island-dog-inc-il557-il557/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,,,"{'policy': None, 'url': None}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30382/1/?bust=1603034168&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30382/1/?bust=1603034168&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30382/1/?bust=1603034168&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30382/1/?bust=1603034168'}]",87.154,"{'self': {'href': '/v2/organizations/il557'}, 'animals': {'href': '/v2/animals?organization=il557'}}"
WI565,The Charlie Project Dog Rescue Corp,thecharlieprojectdogrescue@gmail.com,,"{'address1': None, 'address2': None, 'city': 'Twin lakes', 'state': 'WI', 'postcode': '53181', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/wi/twin-lakes/the-charlie-project-dog-rescue-corp-wi565/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://thecharlieprojectdogrescue.com,"The mission of  The Charlie Project Dog Rescue a 501c3 not-for-profit organization, is to rescue dogs and puppies from a...","{'policy': 'We require everyone interested in one of our furry friends to fill out an online application before meeting an animal...', 'url': 'https://thecharlieprojectdogrescue.com'}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51929/1/?bust=1665284712&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51929/1/?bust=1665284712&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51929/1/?bust=1665284712&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51929/1/?bust=1665284712'}]",87.6768,"{'self': {'href': '/v2/organizations/wi565'}, 'animals': {'href': '/v2/animals?organization=wi565'}}"
WI127,Specialty Purebred Cat Rescue,adoptions@purebredcatrescue.org,(262) 654-0764,"{'address1': 'P.O. Box 132', 'address2': None, 'city': 'Kenosha', 'state': 'WI', 'postcode': '53144', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/wi/kenosha/specialty-purebred-cat-rescue-wi127/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://purebredcatrescue.org,Our mission is to use our specialized knowledge of cat breeds to provide an appropriate foster alternative for homeless purebred...,"{'policy': 'We rarely get kittens of any breed. If we do, they will be listed in the “Available for Adoption” section....', 'url': 'http://purebredcatrescue.org/adoption-application-form/'}","{'facebook': 'https://www.facebook.com/SPCR9/', 'twitter': 'https://twitter.com/spcrtweets', 'youtube': 'https://www.youtube.com/user/PurebredCatRescue/', 'instagram': 'https://www.instagram.com/specialtypurebredcatrescue/', 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39582/1/?bust=1500828296&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39582/1/?bust=1500828296&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39582/1/?bust=1500828296&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39582/1/?bust=1500828296'}]",88.5982,"{'self': {'href': '/v2/organizations/wi127'}, 'animals': {'href': '/v2/animals?organization=wi127'}}"
WI192,Kindred Kitties,info@kindredkitties.org,(262) 605-0533,"{'address1': None, 'address2': None, 'city': 'Kenosha', 'state': 'WI', 'postcode': '53140', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/wi/kenosha/kindred-kitties-wi192/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://www.kindredkitties.org/homepage,"Kindred Kitties is a non-profit, no-kill rescue organization aimed at proactively addressing the plight of homeless cats. We are an...","{'policy': 'More information on our adoption process can be found here: \r\n\r\nhttps://www.kindredkitties.org/adopt\r\n\r\nThe majority of our cats and kittens reside in...', 'url': 'https://www.kindredkitties.org/adoption-application'}","{'facebook': 'https://www.facebook.com/kindredkitties', 'twitter': 'https://twitter.com/kindredkitties', 'youtube': 'https://www.youtube.com/channel/UCY_MjqVQNjaZAVhW3n1n_iw?view_as=subscriber', 'instagram': 'https://www.instagram.com/kindredkitties/', 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/1/?bust=1502987627&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/1/?bust=1502987627&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/1/?bust=1502987627&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/1/?bust=1502987627'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/2/?bust=1502987627&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/2/?bust=1502987627&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/2/?bust=1502987627&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/2/?bust=1502987627'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/3/?bust=1502987627&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/3/?bust=1502987627&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/3/?bust=1502987627&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/3/?bust=1502987627'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/4/?bust=1588030883&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/4/?bust=1588030883&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/4/?bust=1588030883&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/4/?bust=1588030883'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/5/?bust=1588030883&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/5/?bust=1588030883&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/5/?bust=1588030883&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/5/?bust=1588030883'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/6/?bust=1588030884&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/6/?bust=1588030884&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/6/?bust=1588030884&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39628/6/?bust=1588030884'}]",88.8161,"{'self': {'href': '/v2/organizations/wi192'}, 'animals': {'href': '/v2/animals?organization=wi192'}}"
IL81,The Barn on Baseline Animal Shelter/Adoption Center,theBarnOnBaseline@gmail.com,815-784-5924,"{'address1': '16173 Baseline Road', 'address2': None, 'city': 'Genoa', 'state': 'IL', 'postcode': '60135', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/genoa/the-barn-on-baseline-animal-shelter-adoption-center-il81/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,,"Visit our website at www.TheBarnOnBaseline.org


	 



	The Barn on Baseline Animal Shelter/Adoption Center was started in 1974 to meet the needs...","{'policy': 'Come in to meet your new best friend.\xa0 We believe every pet reacts differently to every person.\xa0 So come decide...', 'url': None}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30477/1/?bust=1511947363&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30477/1/?bust=1511947363&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30477/1/?bust=1511947363&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30477/1/?bust=1511947363'}]",90.4859,"{'self': {'href': '/v2/organizations/il81'}, 'animals': {'href': '/v2/animals?organization=il81'}}"
IL551,Animal Services and Assistance Programs Inc.,cindy@asap-usa.org,(815) 568-2921,"{'address1': None, 'address2': None, 'city': 'Marengo', 'state': 'IL', 'postcode': '60152', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/marengo/animal-services-and-assistance-programs-inc-il551/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://www.asap-usa.org/adopt-a-kitty-1.html,,"{'policy': None, 'url': 'http://www.asap-usa.org/adopt-a-kitty-1.html'}","{'facebook': 'https://www.facebook.com/ASAPUSA/', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30377/1/?bust=1522007866&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30377/1/?bust=1522007866&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30377/1/?bust=1522007866&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30377/1/?bust=1522007866'}]",90.6995,"{'self': {'href': '/v2/organizations/il551'}, 'animals': {'href': '/v2/animals?organization=il551'}}"
IL892,Glory Bound Rescue Farm,gloryboundrr@gmail.com,(815) 388-2594,"{'address1': None, 'address2': None, 'city': 'Marengo', 'state': 'IL', 'postcode': '60152', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/marengo/glory-bound-rescue-farm-il892/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://www.gloryboundrr.org/,"To provide a loving sanctuary for unwanted, neglected, abused, or animals until they find their perfect forever home.  Until that...","{'policy': 'Our adoption fees range From $350.00 to $450.00  for dogs and $75.00 to $100.00 for cats which include spay/neuter, microchip,...', 'url': 'https://gloryboundrr.dm.networkforgood.com/forms/pre-adoption-application'}","{'facebook': 'https://www.facebook.com/gloryboundrescueranch', 'twitter': None, 'youtube': None, 'instagram': 'https://www.instagram.com/glory.boundrr/', 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/4/?bust=1646169722&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/4/?bust=1646169722&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/4/?bust=1646169722&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/4/?bust=1646169722'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/1/?bust=1617905566&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/1/?bust=1617905566&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/1/?bust=1617905566&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/1/?bust=1617905566'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/2/?bust=1617905898&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/2/?bust=1617905898&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/2/?bust=1617905898&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/2/?bust=1617905898'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/3/?bust=1646169745&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/3/?bust=1646169745&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/3/?bust=1646169745&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/3/?bust=1646169745'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/5/?bust=1646169777&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/5/?bust=1646169777&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/5/?bust=1646169777&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/5/?bust=1646169777'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/6/?bust=1646169816&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/6/?bust=1646169816&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/6/?bust=1646169816&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47937/6/?bust=1646169816'}]",90.6995,"{'self': {'href': '/v2/organizations/il892'}, 'animals': {'href': '/v2/animals?organization=il892'}}"
WI545,Crede's Cause LLC,info@credescause.org,(847) 393-6977,"{'address1': None, 'address2': None, 'city': 'Genoa City', 'state': 'WI', 'postcode': '53128', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/wi/genoa-city/credes-cause-llc-wi545/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://www.credescause.org,"Crede&#039;s Cause- Helping Pets and their People live better lives through education of animal welfare, animal advocacy, and pet adoption.","{'policy': 'The first step is an adoption application, vet reference check, in home visit or virtual home check -depending on distance...', 'url': 'https://credescause.org/contact-us'}","{'facebook': 'https://www.facebook.com/CredesCause', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}",[],91.3831,"{'self': {'href': '/v2/organizations/wi545'}, 'animals': {'href': '/v2/animals?organization=wi545'}}"
MI901,Animal Lovers Inc.,animaloversinc@yahoo.com,269-756-9271   ,"{'address1': 'P.O. Box 223', 'address2': None, 'city': 'Three Oaks', 'state': 'MI', 'postcode': '49128', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/mi/three-oaks/animal-lovers-inc-mi901/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,,We have partnered with pet smart in Michigan City IN. Where we currently have 8-10 cats up for adoption at...,"{'policy': 'All of our animals are fostered in our own homes. Our adoption fee for cats is $45.00. Our adoption fee...', 'url': None}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42859/2/?bust=1511954616&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42859/2/?bust=1511954616&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42859/2/?bust=1511954616&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42859/2/?bust=1511954616'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42859/1/?bust=1497832876&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42859/1/?bust=1497832876&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42859/1/?bust=1497832876&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42859/1/?bust=1497832876'}]",91.4091,"{'self': {'href': '/v2/organizations/mi901'}, 'animals': {'href': '/v2/animals?organization=mi901'}}"
